BASKET_NUM                      ,HSHD_NUM        ,PURCHASE_,PRODUCT_NUM                     ,     SPEND,     UNITS,STORE_R,  WEEK_NUM,YEAR
2438,3889,05-Sep-18,101657,4.49,1,SOUTH  ,35,2018
2442,1205,05-Sep-18,669649,7.27,1,EAST   ,35,2018
2444,3214,05-Sep-18,5265076,13.99,1,SOUTH  ,35,2018
2445,3214,05-Sep-18,4044112,0.99,1,SOUTH  ,35,2018
2449,2260,05-Sep-18,9056,3.59,1,WEST   ,35,2018
2468,117,06-Sep-18,5218557,2.38,2,EAST   ,35,2018
2469,2436,06-Sep-18,6767530,6.99,1,WEST   ,35,2018
2480,2200,06-Sep-18,103602,3.78,2,WEST   ,35,2018
2490,4037,06-Sep-18,353683,12.99,1,EAST   ,35,2018
2495,1748,06-Sep-18,5340886,3.49,1,WEST   ,35,2018
2495,1748,06-Sep-18,513328,4.39,1,WEST   ,35,2018
2500,1251,06-Sep-18,1383891,20.89,1,EAST   ,35,2018
2509,3014,06-Sep-18,97926,1.49,1,SOUTH  ,35,2018
2510,3163,06-Sep-18,4683148,1.47,3,SOUTH  ,35,2018
2527,308,06-Sep-18,5925086,11.64,2,EAST   ,35,2018
2533,151,06-Sep-18,5508375,5.98,2,EAST   ,35,2018
2536,4458,06-Sep-18,6709963,5.99,1,SOUTH  ,35,2018
2559,2874,06-Sep-18,321322,4.99,1,CENTRAL,35,2018
2565,651,06-Sep-18,93187,2.39,1,CENTRAL,35,2018
2569,4725,07-Sep-18,6818226,2.69,1,CENTRAL,35,2018
2572,4293,07-Sep-18,6595706,3.49,1,SOUTH  ,35,2018
2573,1797,07-Sep-18,1066030,1.99,1,CENTRAL,35,2018
2579,4836,07-Sep-18,6748668,1.49,1,SOUTH  ,35,2018
2581,2986,07-Sep-18,5053515,1.12,1,SOUTH  ,35,2018
2581,2986,07-Sep-18,5352915,2.49,1,SOUTH  ,35,2018
2599,136,07-Sep-18,6183776,1.62,1,EAST   ,35,2018
2641,1924,07-Sep-18,402617,2.99,1,SOUTH  ,35,2018
2642,2442,07-Sep-18,767069,2,1,WEST   ,35,2018
2646,4183,07-Sep-18,85908,2.5,1,WEST   ,35,2018
2652,2244,07-Sep-18,207095,2.19,1,CENTRAL,35,2018
2652,2244,07-Sep-18,965270,4.98,2,CENTRAL,35,2018
2656,2004,07-Sep-18,101377,6.58,2,EAST   ,35,2018
2656,2004,07-Sep-18,86045,11.75,1,EAST   ,35,2018
2657,720,07-Sep-18,6238959,4.19,1,CENTRAL,35,2018
2658,3969,07-Sep-18,698102,1.39,1,SOUTH  ,35,2018
2658,3969,07-Sep-18,894238,17.99,1,SOUTH  ,35,2018
2661,984,07-Sep-18,96911,3.34,1,EAST   ,35,2018
2667,2638,08-Sep-18,2948573,1,1,WEST   ,35,2018
2667,2638,08-Sep-18,983472,2,2,WEST   ,35,2018
2674,1433,08-Sep-18,986031,10,10,WEST   ,35,2018
2674,1433,08-Sep-18,86283,10,1,WEST   ,35,2018
2674,1433,08-Sep-18,5690132,8.99,1,WEST   ,35,2018
2674,1433,08-Sep-18,505854,8.99,1,WEST   ,35,2018
2685,2575,07-Sep-18,5573519,1,1,WEST   ,35,2018
2685,2575,07-Sep-18,3740395,3.99,1,WEST   ,35,2018
2688,2990,08-Sep-18,379943,1.29,1,CENTRAL,35,2018
2705,4604,08-Sep-18,4489728,2,2,WEST   ,35,2018
2715,1699,08-Sep-18,6425234,7.99,1,EAST   ,35,2018
2718,779,08-Sep-18,1051286,2.69,1,CENTRAL,35,2018
2724,1994,08-Sep-18,4293813,5,2,CENTRAL,35,2018
2728,4414,08-Sep-18,6755074,0.77,1,CENTRAL,35,2018
2729,3358,08-Sep-18,4076780,7.38,2,SOUTH  ,35,2018
2732,183,08-Sep-18,365529,0.5,1,EAST   ,35,2018
2732,183,08-Sep-18,5721291,1.99,1,EAST   ,35,2018
2733,845,08-Sep-18,6815865,2.5,1,EAST   ,35,2018
2736,1245,08-Sep-18,4751907,2.5,1,EAST   ,35,2018
2742,3819,08-Sep-18,87931,1.59,1,SOUTH  ,35,2018
2745,2607,08-Sep-18,5285287,1,1,WEST   ,35,2018
2747,3964,08-Sep-18,788161,1.2,2,WEST   ,35,2018
2752,4406,08-Sep-18,491664,0.79,1,CENTRAL,35,2018
2761,3022,08-Sep-18,101627,3,1,SOUTH  ,35,2018
2761,3022,08-Sep-18,5961331,2.19,1,SOUTH  ,35,2018
2761,3022,08-Sep-18,709934,2.29,1,SOUTH  ,35,2018
2765,4745,08-Sep-18,512859,2.5,1,WEST   ,35,2018
2766,2629,08-Sep-18,8448,1,2,WEST   ,35,2018
2768,1748,08-Sep-18,4778249,2.79,1,WEST   ,35,2018
2771,1277,08-Sep-18,5494124,1.49,1,CENTRAL,35,2018
2773,1446,08-Sep-18,1360515,13.59,1,SOUTH  ,35,2018
2782,3635,09-Sep-18,5229550,2.38,2,SOUTH  ,36,2018
2784,1470,09-Sep-18,2679285,1.25,1,CENTRAL,36,2018
2784,1470,09-Sep-18,385699,2.37,3,CENTRAL,36,2018
2789,815,09-Sep-18,975005,2.99,1,CENTRAL,36,2018
2793,984,09-Sep-18,5559155,1,1,EAST   ,36,2018
2812,3398,09-Sep-18,87701,1.99,1,SOUTH  ,36,2018
2815,4264,09-Sep-18,1090890,1.99,1,EAST   ,36,2018
2821,3603,09-Sep-18,777774,4.64,1,SOUTH  ,36,2018
2830,2175,09-Sep-18,95784,2,2,WEST   ,36,2018
2832,4836,09-Sep-18,6664223,1.79,1,SOUTH  ,36,2018
2832,4836,09-Sep-18,1339598,3.49,1,SOUTH  ,36,2018
2836,1275,09-Sep-18,4853835,1,1,EAST   ,36,2018
2841,401,09-Sep-18,4845927,1.69,1,CENTRAL,36,2018
2846,1492,09-Sep-18,100949,5.59,1,EAST   ,36,2018
2855,4146,09-Sep-18,9255,1.76,2,WEST   ,36,2018
2857,762,09-Sep-18,93577,0.79,1,CENTRAL,36,2018
2857,762,09-Sep-18,679300,0.99,1,CENTRAL,36,2018
2858,554,09-Sep-18,505584,1,1,CENTRAL,36,2018
2861,4594,08-Sep-18,147244,1.99,1,WEST   ,35,2018
2863,99,09-Sep-18,5585411,4.49,1,SOUTH  ,36,2018
2864,682,09-Sep-18,929127,1.83,1,CENTRAL,36,2018
2867,1195,09-Sep-18,4811386,3.79,1,EAST   ,36,2018
2870,4713,09-Sep-18,204153,4.29,1,SOUTH  ,36,2018
2875,4745,09-Sep-18,6656344,9.51,1,WEST   ,36,2018
2880,1082,09-Sep-18,96157,5.29,1,EAST   ,36,2018
2881,2442,09-Sep-18,95259,2,2,WEST   ,36,2018
2882,1034,09-Sep-18,3781030,2.69,1,EAST   ,36,2018
2887,4011,09-Sep-18,5473090,2.49,1,SOUTH  ,36,2018
2888,2745,09-Sep-18,5713134,2.79,1,WEST   ,36,2018
2889,4453,09-Sep-18,6804940,-3.49,-1,SOUTH  ,36,2018
2891,3895,09-Sep-18,5191520,1,1,SOUTH  ,36,2018
2892,2512,09-Sep-18,1342599,1.29,1,WEST   ,36,2018
2892,2512,09-Sep-18,5041914,1.49,1,WEST   ,36,2018
2892,2512,09-Sep-18,91013,2.34,1,WEST   ,36,2018
2892,2512,09-Sep-18,6679160,7.06,1,WEST   ,36,2018
2895,361,09-Sep-18,4671181,1,1,SOUTH  ,36,2018
2896,2519,09-Sep-18,93095,8.99,1,WEST   ,36,2018
2904,3474,09-Sep-18,8463,9.71,1,SOUTH  ,36,2018
2911,3889,09-Sep-18,87391,3.99,1,SOUTH  ,36,2018
2912,2077,09-Sep-18,101619,1.99,1,EAST   ,36,2018
2913,2077,09-Sep-18,4199324,0.69,1,EAST   ,36,2018
2916,3582,09-Sep-18,6129605,1.29,1,SOUTH  ,36,2018
2917,4453,09-Sep-18,6761870,2.5,1,SOUTH  ,36,2018
2920,1916,09-Sep-18,5164417,4.58,2,WEST   ,36,2018
2922,3164,09-Sep-18,6581135,3.49,1,SOUTH  ,36,2018
2922,3164,09-Sep-18,5176059,3.99,1,SOUTH  ,36,2018
2923,801,08-Sep-18,4845437,2.99,1,CENTRAL,35,2018
2923,801,08-Sep-18,992009,19.16,2,CENTRAL,35,2018
2925,3243,09-Sep-18,6610583,0.89,1,SOUTH  ,36,2018
2925,3243,09-Sep-18,33463,2.98,2,SOUTH  ,36,2018
2932,1241,10-Sep-18,88715,3.98,2,EAST   ,36,2018
2933,4183,10-Sep-18,1438040,1,1,WEST   ,36,2018
2936,3004,10-Sep-18,761845,0.74,1,SOUTH  ,36,2018
2948,3977,10-Sep-18,512436,3.58,2,EAST   ,36,2018
2955,3003,10-Sep-18,410643,2.49,1,CENTRAL,36,2018
2962,1904,10-Sep-18,266647,2.59,1,EAST   ,36,2018
2963,2371,10-Sep-18,97492,1.99,1,WEST   ,36,2018
2963,2371,10-Sep-18,650821,7.49,1,WEST   ,36,2018
2963,2371,10-Sep-18,6772244,25.34,2,WEST   ,36,2018
2964,151,10-Sep-18,5918630,2,1,EAST   ,36,2018
2972,4498,10-Sep-18,4415671,1.99,1,WEST   ,36,2018
2974,3687,10-Sep-18,4610419,5.99,1,SOUTH  ,36,2018
2977,1404,10-Sep-18,1444623,3.19,1,SOUTH  ,36,2018
2980,3044,10-Sep-18,102716,2,2,EAST   ,36,2018
2990,2507,10-Sep-18,6779295,1.51,1,WEST   ,36,2018
2996,2022,10-Sep-18,92901,0.67,2,SOUTH  ,36,2018
3001,53,10-Sep-18,688232,1.74,1,EAST   ,36,2018
3001,53,10-Sep-18,3956276,1.8,1,EAST   ,36,2018
3011,1916,10-Sep-18,82555,2.99,1,WEST   ,36,2018
3011,1916,10-Sep-18,953338,5.99,1,WEST   ,36,2018
3012,3247,10-Sep-18,6742623,11.89,1,SOUTH  ,36,2018
3020,4987,10-Sep-18,191374,9.74,2,CENTRAL,36,2018
3027,1082,10-Sep-18,8475,0.5,1,EAST   ,36,2018
3035,1924,10-Sep-18,6224817,1,1,SOUTH  ,36,2018
3055,1567,10-Sep-18,100738,2.29,1,WEST   ,36,2018
3057,4851,11-Sep-18,321319,15.98,2,CENTRAL,36,2018
3068,1245,11-Sep-18,5331843,1.16,1,EAST   ,36,2018
3074,3267,11-Sep-18,88716,5.15,1,EAST   ,36,2018
3076,4453,11-Sep-18,99656,1.34,1,SOUTH  ,36,2018
3092,2260,11-Sep-18,89820,2.29,1,WEST   ,36,2018
3096,1661,11-Sep-18,72556,1.67,1,EAST   ,36,2018
3097,1661,11-Sep-18,3813841,4.79,1,EAST   ,36,2018
3098,1012,11-Sep-18,989970,0.99,1,EAST   ,36,2018
3098,1012,11-Sep-18,100196,1.5,1,EAST   ,36,2018
3104,4065,11-Sep-18,6241204,1,2,EAST   ,36,2018
3104,4065,11-Sep-18,5150409,1.79,1,EAST   ,36,2018
3110,3523,11-Sep-18,5013798,1.99,1,SOUTH  ,36,2018
3110,3523,11-Sep-18,191442,1.99,1,SOUTH  ,36,2018
3113,2232,11-Sep-18,3689829,0.69,1,CENTRAL,36,2018
3115,1885,11-Sep-18,6785452,1.29,1,SOUTH  ,36,2018
3119,2150,11-Sep-18,94182,3.59,1,EAST   ,36,2018
3126,3186,12-Sep-18,847498,0.99,1,CENTRAL,36,2018
3130,3551,12-Sep-18,5521561,5.67,3,SOUTH  ,36,2018
3140,184,11-Sep-18,894240,3.49,1,EAST   ,36,2018
3148,2178,12-Sep-18,5340942,2.99,1,SOUTH  ,36,2018
3151,1270,12-Sep-18,6655197,2.87,1,CENTRAL,36,2018
3151,1270,12-Sep-18,5618860,4.39,1,CENTRAL,36,2018
3151,1270,12-Sep-18,5744622,10.17,3,CENTRAL,36,2018
3153,4011,12-Sep-18,6152654,27.49,1,SOUTH  ,36,2018
3169,1192,11-Sep-18,25732,9.38,2,EAST   ,36,2018
3171,692,11-Sep-18,353573,2.99,1,CENTRAL,36,2018
3171,692,11-Sep-18,5208669,4.29,1,CENTRAL,36,2018
3172,1241,11-Sep-18,6667539,2,1,EAST   ,36,2018
3172,1241,11-Sep-18,76243,2.5,1,EAST   ,36,2018
3175,991,11-Sep-18,1091086,15.89,2,EAST   ,36,2018
3186,1990,11-Sep-18,894012,1.89,1,CENTRAL,36,2018
3187,3904,11-Sep-18,2652534,1,1,EAST   ,36,2018
3192,986,11-Sep-18,1388054,1,1,EAST   ,36,2018
3192,986,11-Sep-18,6083913,2,1,EAST   ,36,2018
3192,986,11-Sep-18,6072685,2,1,EAST   ,36,2018
3198,3840,11-Sep-18,5080326,1.58,2,EAST   ,36,2018
3205,812,11-Sep-18,5107301,2.49,1,CENTRAL,36,2018
3207,1261,11-Sep-18,3673358,0.39,1,CENTRAL,36,2018
3209,651,11-Sep-18,101604,0.99,1,CENTRAL,36,2018
3217,789,12-Sep-18,85355,11.98,2,CENTRAL,36,2018
3218,453,12-Sep-18,137950,1.49,1,EAST   ,36,2018
3218,453,12-Sep-18,5040117,1.5,1,EAST   ,36,2018
3220,4414,12-Sep-18,32696,1.79,1,CENTRAL,36,2018
3226,3411,12-Sep-18,643006,2.49,1,SOUTH  ,36,2018
3237,3214,12-Sep-18,6778532,11,3,SOUTH  ,36,2018
3237,3214,12-Sep-18,365528,1.99,1,SOUTH  ,36,2018
3255,808,12-Sep-18,908138,4,2,CENTRAL,36,2018
3261,845,12-Sep-18,789830,1,1,EAST   ,36,2018
3278,2512,13-Sep-18,1373149,3.29,1,WEST   ,36,2018
3282,4458,13-Sep-18,2489078,12.99,1,SOUTH  ,36,2018
3283,1600,13-Sep-18,5450305,2.49,1,WEST   ,36,2018
3284,3820,13-Sep-18,500523,0.49,1,CENTRAL,36,2018
3284,3820,13-Sep-18,76461,1,1,CENTRAL,36,2018
3286,2022,13-Sep-18,279454,6.49,1,SOUTH  ,36,2018
3291,3672,13-Sep-18,743881,1.2,2,EAST   ,36,2018
3291,3672,13-Sep-18,6080561,2.5,1,EAST   ,36,2018
3291,3672,13-Sep-18,789823,6.52,1,EAST   ,36,2018
3303,401,13-Sep-18,102756,2.19,1,CENTRAL,36,2018
3305,1748,13-Sep-18,889112,6.86,1,WEST   ,36,2018
3305,1748,13-Sep-18,102305,8.99,1,WEST   ,36,2018
3310,2507,13-Sep-18,553169,0.12,1,WEST   ,36,2018
3311,3049,13-Sep-18,82522,3,3,SOUTH  ,36,2018
3317,2762,13-Sep-18,5492020,1.99,1,WEST   ,36,2018
3317,2762,13-Sep-18,103015,3.39,1,WEST   ,36,2018
3323,3964,14-Sep-18,5731380,10.39,1,WEST   ,36,2018
3342,4146,12-Sep-18,86351,2.79,1,WEST   ,36,2018
3346,1015,12-Sep-18,4410953,2.69,1,EAST   ,36,2018
3350,3486,12-Sep-18,6547636,1,1,SOUTH  ,36,2018
3350,3486,12-Sep-18,191414,7.85,1,SOUTH  ,36,2018
3353,60,12-Sep-18,5107280,6,2,EAST   ,36,2018
3354,1770,13-Sep-18,4749010,2.99,1,CENTRAL,36,2018
3358,4406,13-Sep-18,1420670,3.39,1,CENTRAL,36,2018
3359,210,13-Sep-18,2270297,7.48,2,EAST   ,36,2018
3368,3881,13-Sep-18,761794,9.98,2,SOUTH  ,36,2018
3380,1895,12-Sep-18,1029128,1.49,1,EAST   ,36,2018
3388,1034,13-Sep-18,442395,0.75,1,EAST   ,36,2018
3400,1492,14-Sep-18,4752922,2.99,1,EAST   ,36,2018
3402,1251,14-Sep-18,5200972,5,2,EAST   ,36,2018
3405,1270,14-Sep-18,2200944,3.86,1,CENTRAL,36,2018
3416,4078,14-Sep-18,1290672,3.99,1,EAST   ,36,2018
3442,2617,14-Sep-18,385960,2.99,1,WEST   ,36,2018
3450,183,14-Sep-18,1128060,0.91,1,EAST   ,36,2018
3450,183,14-Sep-18,101655,2.99,1,EAST   ,36,2018
3459,1241,14-Sep-18,1088284,2,2,EAST   ,36,2018
3459,1241,14-Sep-18,894247,1.39,1,EAST   ,36,2018
3463,2531,14-Sep-18,2617238,5.99,1,WEST   ,36,2018
3463,2531,14-Sep-18,6810217,14.97,3,WEST   ,36,2018
3475,1631,14-Sep-18,985346,4.99,1,WEST   ,36,2018
3476,2019,13-Sep-18,4734398,29.99,1,SOUTH  ,36,2018
3485,4420,14-Sep-18,33368,1,1,EAST   ,36,2018
3502,3582,14-Sep-18,98153,2.99,1,SOUTH  ,36,2018
3504,2453,14-Sep-18,133030,2.5,1,WEST   ,36,2018
3506,2406,14-Sep-18,894258,3.99,1,WEST   ,36,2018
3507,4904,14-Sep-18,6764822,1.25,1,CENTRAL,36,2018
3507,4904,14-Sep-18,5877574,3.74,2,CENTRAL,36,2018
3507,4904,14-Sep-18,5052319,8.99,1,CENTRAL,36,2018
3533,3785,15-Sep-18,9058,4.69,1,EAST   ,36,2018
3537,1554,15-Sep-18,101786,3.99,1,EAST   ,36,2018
3539,2512,15-Sep-18,142622,1.39,1,WEST   ,36,2018
3542,2986,15-Sep-18,5340636,0.93,1,SOUTH  ,36,2018
3549,1399,15-Sep-18,8986,2.79,1,SOUTH  ,36,2018
3549,1399,15-Sep-18,883438,3.19,1,SOUTH  ,36,2018
3554,2584,15-Sep-18,4388358,2.5,1,CENTRAL,36,2018
3555,1275,15-Sep-18,995178,2.99,1,EAST   ,36,2018
3556,1275,15-Sep-18,72144,2,2,EAST   ,36,2018
3563,3476,15-Sep-18,6744385,2.49,1,SOUTH  ,36,2018
3570,3655,15-Sep-18,960876,13.99,1,SOUTH  ,36,2018
3575,139,15-Sep-18,3946893,3,1,EAST   ,36,2018
3576,2024,15-Sep-18,147507,3,1,WEST   ,36,2018
3581,1836,15-Sep-18,6810333,3.19,1,SOUTH  ,36,2018
3590,2745,15-Sep-18,441601,1.99,1,WEST   ,36,2018
3596,1916,15-Sep-18,5934075,1.67,1,WEST   ,36,2018
3599,801,15-Sep-18,3804045,5.52,1,CENTRAL,36,2018
3606,3687,15-Sep-18,1397763,3.99,1,SOUTH  ,36,2018
3610,3358,15-Sep-18,99858,3.66,1,SOUTH  ,36,2018
3632,2652,15-Sep-18,365724,2.89,1,WEST   ,36,2018
3633,3603,15-Sep-18,5148217,3.57,3,SOUTH  ,36,2018
3639,4249,15-Sep-18,6747342,2.49,1,EAST   ,36,2018
3647,1261,15-Sep-18,6489685,5.69,1,CENTRAL,36,2018
3648,2102,15-Sep-18,3989590,6.79,1,SOUTH  ,36,2018
3679,1916,16-Sep-18,92900,8.99,1,WEST   ,37,2018
3697,2575,16-Sep-18,761881,3.49,1,WEST   ,37,2018
3697,2575,16-Sep-18,86364,8.99,1,WEST   ,37,2018
3701,3111,16-Sep-18,3777599,2.99,1,SOUTH  ,37,2018
3702,4453,16-Sep-18,102795,0.99,1,SOUTH  ,37,2018
3708,720,16-Sep-18,102843,4.29,1,CENTRAL,37,2018
3729,1195,16-Sep-18,98846,0.6,1,EAST   ,37,2018
3729,1195,16-Sep-18,766952,2.5,1,EAST   ,37,2018
3729,1195,16-Sep-18,5651653,2.5,1,EAST   ,37,2018
3742,3418,16-Sep-18,8465,1.98,2,SOUTH  ,37,2018
3744,4017,16-Sep-18,1340576,0.33,1,WEST   ,37,2018
3746,151,16-Sep-18,9141,3.25,1,EAST   ,37,2018
3749,2178,16-Sep-18,6484367,1.49,1,SOUTH  ,37,2018
3756,2512,16-Sep-18,784056,2.38,2,WEST   ,37,2018
3758,117,16-Sep-18,5114376,1.2,2,EAST   ,37,2018
3765,3164,16-Sep-18,6442542,5,3,SOUTH  ,37,2018
3769,4836,16-Sep-18,1214537,1.99,1,SOUTH  ,37,2018
3781,992,16-Sep-18,101612,3.5,1,EAST   ,37,2018
3798,53,16-Sep-18,4057408,3.11,1,EAST   ,37,2018
3809,2148,17-Sep-18,6216923,1.69,1,CENTRAL,37,2018
3822,1729,17-Sep-18,75309,0.32,1,CENTRAL,37,2018
3824,1373,16-Sep-18,761332,0.99,1,EAST   ,37,2018
3827,1495,17-Sep-18,90475,2.5,1,CENTRAL,37,2018
3832,1916,17-Sep-18,5219403,8.99,1,WEST   ,37,2018
3845,2707,17-Sep-18,3685298,1,1,EAST   ,37,2018
3845,2707,17-Sep-18,265598,1.2,3,EAST   ,37,2018
3862,53,17-Sep-18,98248,2,1,EAST   ,37,2018
3866,2175,17-Sep-18,6736122,6,4,WEST   ,37,2018
3866,2175,17-Sep-18,1088135,7.99,1,WEST   ,37,2018
3873,308,18-Sep-18,4853619,1.25,1,EAST   ,37,2018
3873,308,18-Sep-18,454760,1.67,1,EAST   ,37,2018
3878,3811,18-Sep-18,644331,2.79,1,SOUTH  ,37,2018
3883,401,18-Sep-18,5521583,1.3,1,CENTRAL,37,2018
3902,3904,18-Sep-18,6231545,1.99,1,EAST   ,37,2018
3910,2762,18-Sep-18,2560066,2,1,WEST   ,37,2018
3910,2762,18-Sep-18,416802,3,1,WEST   ,37,2018
3910,2762,18-Sep-18,4238519,3.99,1,WEST   ,37,2018
3935,4766,17-Sep-18,2254487,3.99,1,WEST   ,37,2018
3935,4766,17-Sep-18,6828898,4.18,1,WEST   ,37,2018
3944,3840,16-Sep-18,189858,5.04,1,EAST   ,37,2018
3946,4982,17-Sep-18,5556989,2.44,1,WEST   ,37,2018
3953,2512,17-Sep-18,1090677,3.49,1,WEST   ,37,2018
3954,1873,17-Sep-18,952725,5,5,CENTRAL,37,2018
3958,60,16-Sep-18,6186945,6.67,2,EAST   ,37,2018
3958,60,16-Sep-18,97738,7.79,1,EAST   ,37,2018
3965,1015,17-Sep-18,5107299,2.5,1,EAST   ,37,2018
3969,2371,17-Sep-18,1145739,5.99,1,WEST   ,37,2018
3975,3687,17-Sep-18,3043733,0.89,1,SOUTH  ,37,2018
3978,1631,17-Sep-18,402765,2.5,1,WEST   ,37,2018
3988,2077,17-Sep-18,9057,2.29,1,EAST   ,37,2018
4002,4987,18-Sep-18,9087,3,1,CENTRAL,37,2018
4015,3411,18-Sep-18,6785712,3.49,1,SOUTH  ,37,2018
4019,3214,18-Sep-18,101611,4.58,2,SOUTH  ,37,2018
4041,3476,18-Sep-18,101066,1.99,1,SOUTH  ,37,2018
4063,428,19-Sep-18,6711786,5.98,2,CENTRAL,37,2018
4068,428,19-Sep-18,697788,2.7,1,CENTRAL,37,2018
4068,428,19-Sep-18,3740445,5.65,2,CENTRAL,37,2018
4077,2638,19-Sep-18,96602,3.36,1,WEST   ,37,2018
4077,2638,19-Sep-18,101634,4.99,1,WEST   ,37,2018
4078,4740,19-Sep-18,5051815,2.99,1,SOUTH  ,37,2018
4078,4740,19-Sep-18,86332,2.99,1,SOUTH  ,37,2018
4079,845,19-Sep-18,657035,7.98,2,EAST   ,37,2018
4081,2573,19-Sep-18,6417550,13.99,1,WEST   ,37,2018
4125,815,20-Sep-18,95984,1.69,1,CENTRAL,37,2018
4129,2756,19-Sep-18,98743,11.96,4,CENTRAL,37,2018
4137,984,20-Sep-18,99666,0.79,1,EAST   ,37,2018
4140,839,20-Sep-18,442517,2.99,1,EAST   ,37,2018
4140,839,20-Sep-18,551347,3.67,1,EAST   ,37,2018
4152,3819,20-Sep-18,2617245,0.59,1,SOUTH  ,37,2018
4162,3672,20-Sep-18,4795187,3,1,EAST   ,37,2018
4166,2654,18-Sep-18,5468390,1,1,WEST   ,37,2018
4170,3243,18-Sep-18,5991623,1.67,1,SOUTH  ,37,2018
4179,2200,19-Sep-18,789528,0.99,1,WEST   ,37,2018
4209,3442,19-Sep-18,101320,0.75,1,SOUTH  ,37,2018
4216,4719,19-Sep-18,72183,2.17,1,CENTRAL,37,2018
4218,4293,19-Sep-18,5552459,4.69,1,SOUTH  ,37,2018
4219,308,19-Sep-18,318520,0.79,1,EAST   ,37,2018
4247,2175,20-Sep-18,6218400,1,1,WEST   ,37,2018
4250,2629,20-Sep-18,5357276,3,1,WEST   ,37,2018
4262,2435,20-Sep-18,1041397,2.68,1,WEST   ,37,2018
4288,1120,21-Sep-18,277345,3.99,1,EAST   ,37,2018
4297,4453,21-Sep-18,2526722,1.49,1,SOUTH  ,37,2018
4301,4005,21-Sep-18,3974208,2.99,1,WEST   ,37,2018
4309,2555,21-Sep-18,87456,0.98,1,WEST   ,37,2018
4313,4372,21-Sep-18,273473,4.49,1,CENTRAL,37,2018
4318,3186,21-Sep-18,5313025,2.99,1,CENTRAL,37,2018
4325,2453,21-Sep-18,965271,7.49,1,WEST   ,37,2018
4332,2986,21-Sep-18,4568441,2.49,1,SOUTH  ,37,2018
4333,2756,21-Sep-18,70160,3,1,CENTRAL,37,2018
4334,1015,21-Sep-18,101762,2.99,1,EAST   ,37,2018
4346,1631,21-Sep-18,6127829,4.98,2,WEST   ,37,2018
4348,4614,21-Sep-18,4462519,9.49,1,WEST   ,37,2018
4349,453,21-Sep-18,288975,5.29,1,EAST   ,37,2018
4353,2507,21-Sep-18,8505,2.99,1,WEST   ,37,2018
4361,3247,21-Sep-18,3158054,1.99,1,SOUTH  ,37,2018
4362,1797,21-Sep-18,5801577,0.89,1,CENTRAL,37,2018
4376,577,21-Sep-18,5476270,10.47,1,CENTRAL,37,2018
4384,2710,21-Sep-18,1338661,14.99,1,WEST   ,37,2018
4387,2762,21-Sep-18,2612993,1.59,1,WEST   ,37,2018
4389,4897,21-Sep-18,889797,3.29,1,SOUTH  ,37,2018
4389,4897,21-Sep-18,5340637,3.29,1,SOUTH  ,37,2018
4397,2507,22-Sep-18,89504,1.24,1,WEST   ,37,2018
4397,2507,22-Sep-18,505314,1.55,1,WEST   ,37,2018
4399,2175,22-Sep-18,96055,8.99,1,WEST   ,37,2018
4400,1102,22-Sep-18,4959872,1.99,1,EAST   ,37,2018
4402,1241,22-Sep-18,6621626,0.99,1,EAST   ,37,2018
4413,3964,22-Sep-18,191507,0.99,1,WEST   ,37,2018
4413,3964,22-Sep-18,6073060,1.99,1,WEST   ,37,2018
4415,1895,22-Sep-18,4466550,1,1,EAST   ,37,2018
4418,1137,22-Sep-18,6548553,1.99,1,EAST   ,37,2018
4422,2406,22-Sep-18,5643871,1.88,1,WEST   ,37,2018
4427,4740,22-Sep-18,2432483,1.21,1,SOUTH  ,37,2018
4428,4249,22-Sep-18,75221,0.8,2,EAST   ,37,2018
4428,4249,22-Sep-18,1455887,4.39,1,EAST   ,37,2018
4438,1433,22-Sep-18,5783351,1.47,3,WEST   ,37,2018
4439,3246,22-Sep-18,4449219,3.5,1,SOUTH  ,37,2018
4451,605,22-Sep-18,6180195,1.16,1,CENTRAL,37,2018
4454,1275,22-Sep-18,4193479,1.59,1,EAST   ,37,2018
4455,1275,22-Sep-18,3974190,1.19,1,EAST   ,37,2018
4460,986,22-Sep-18,4795185,5.99,1,EAST   ,37,2018
4463,1015,22-Sep-18,101683,1.19,1,EAST   ,37,2018
4471,4065,22-Sep-18,76652,1,1,EAST   ,37,2018
4471,4065,22-Sep-18,3974210,2.99,1,EAST   ,37,2018
4471,4065,22-Sep-18,101510,3.29,1,EAST   ,37,2018
4475,3551,22-Sep-18,512977,1.49,1,SOUTH  ,37,2018
4476,1567,22-Sep-18,3740391,2.69,1,WEST   ,37,2018
4478,4085,22-Sep-18,7592,1.25,1,CENTRAL,37,2018
4482,438,22-Sep-18,6292421,8.91,1,CENTRAL,37,2018
4482,438,22-Sep-18,5773807,8.98,2,CENTRAL,37,2018
4491,2189,22-Sep-18,4782709,1.99,1,EAST   ,37,2018
4495,4293,22-Sep-18,204868,20.69,1,SOUTH  ,37,2018
4496,764,22-Sep-18,4690902,2.19,1,CENTRAL,37,2018
4502,1446,22-Sep-18,72294,2,2,SOUTH  ,37,2018
4505,1165,22-Sep-18,3775753,2.6,2,EAST   ,37,2018
4507,3151,22-Sep-18,6438743,0.73,1,CENTRAL,37,2018
4509,3314,22-Sep-18,97650,2.99,1,SOUTH  ,37,2018
4516,1990,23-Sep-18,277879,2.79,1,CENTRAL,38,2018
